job_id,company,position,location,url,description,tags
1129633,,Junior Customer Support Specialist AI SaaS Support,Remote,https://remoteOK.com/remote-jobs/remote-junior-customer-support-specialist-ai-saas-support-1129633,"We believe in the power of process and its potential to unlock growth in teams everywhere. Who we are: Process Street is an AI software and compliance operations platform startup from San Francisco. We help our customers build, document, automate, and track recurring workflows. Our platform automates the work, enforces the standards, and proves compliance so our global customers can run their businesses. We service over 3k customers around the world, and are VC-backed by Accel, Salesforce, and Atlassian. Our Mission: To make work fun, fast, and faultless for teams everywhere. Our culture: Process Street was founded on a strong belief in the work-life benefits of a healthy, collaborative remote culture. We value flexibility because many of us are parents, travelers, or just creatives who aren't inspired by the construct of a mundane 9-to-5. Spread across 9 different time zones, we communicate asynchronously, work autonomously, and take real ownership of our work. We know human connections are what make teams strong, so we regularly do coffee chats, game-playing, story-telling, and more, to build strong relationships. 

If you're entrepreneurial and seek an environment that values impact, ownership, and flexibility we look forward to meeting you! The Opportunity: We're looking for a Customer Support Level 1 Specialist to join our Customer Support & Success team. You will address inbound customer inquiries via phone, email, and live chat. At Process Street, our Customer Support Specialists are the primary line of communication between the organization and our customers. You will get the chance to work with companies ranging from early-stage start-ups to Fortune 500 enterprises from across the globe in pretty much every industry you can think of. 

Aside from addressing customer inquiries, Custo","['saas', 'support', 'software', 'growth', 'junior', 'operations', 'Process Street', 'San Francisco', 'potential to unlock', 'unlock growth', 'Customer Support', 'process', 'Customer Support Specialists', 'Customer', 'Customer Support Level', 'customers']"
1129632,Alpaca,Director of Engineering Founding Engineer India,India,https://remoteOK.com/remote-jobs/remote-director-of-engineering-founding-engineer-india-alpaca-1129632,"Who We Are: Alpaca is a US-headquartered self-clearing broker-dealer and brokerage infrastructure for stocks, ETFs, options, crypto, fixed income, 24/5 trading, and more. Our recent Series C funding round brought our total investment to over $170 million, fueling our ambitious vision. Amongst our subsidiaries, Alpaca is a licensed financial services company, serving hundreds of financial institutions across 40 countries with our institutional-grade APIs. This includes broker-dealers, investment advisors, wealth managers, hedge funds, and crypto exchanges, totalling over 6 million brokerage accounts. Our global team is a diverse group of experienced engineers, traders, and brokerage professionals who are working to achieve our mission of opening financial services to everyone on the planet . We're deeply committed to open-source contributions and fostering a vibrant community, continuously enhancing our award-winning, developer-friendly API and the robust infrastructure behind it. Alpaca is proudly backed by top-tier global investors, including Portage Ventures, Spark Capital, Tribe Capital, Social Leverage, Horizons Ventures, Unbound, SBI Group, Derayah Financial, Elefund, and Y Combinator. Our Team Members: We're a dynamic team of 230+ globally distributed members who thrive working from our favorite places around the world, with teammates spanning the USA, Canada, Japan, Hungary, Nigeria, Brazil, the UK, and beyond! We're searching for passionate individuals eager to contribute to Alpaca's rapid growth. If you align with our core values'Stay Curious, Have Empathy, and Be Accountable'and are ready to make a significant impact, we encourage you to apply. Your Role: As the Founding Director of Engineering for India, you will demonstrate visionary leadership by shaping the overall direction of multiple divisions and establishing Alpaca's engineering presence in the Indian market from the ground up. This is a unique opportunity to build a world-class engineering organization, architect critical financial infrastructure, and shape the technical strategy for one of the world's largest and fastest-growing financial markets. You will serve as the strategic technical leader for India operations, balancing high-level strategic planning with the operational oversight necessary for execution. This role requires exceptional technical depth combined with strategic vision, capable of guiding transformational technical initiatives that span multiple divisions. You will serve as a key liaison between teams and executive leadership, facilitating communication and alignment while influencing the function's strategic direction and culture. You will engage with senior leadersh","['director', 'crypto', 'architect', 'technical', 'financial', 'investment', 'c', 'api', 'leader', 'strategy', 'senior', 'operational', 'engineer', 'engineering', 'executive', 'US-headquartered self-clearing broker-dealer', 'fixed income', 'US-headquartered self-clearing', 'Alpaca', 'financial', 'self-clearing broker-dealer', 'financial services', 'recent Series', 'Series C funding', 'including Portage Ventures']"
1129631,Bounteous,Sales Development Representative,United States,https://remoteOK.com/remote-jobs/remote-sales-development-representative-bounteous-1129631,"Bounteous is a premier end-to-end digital transformation consultancy dedicated to partnering with ambitious brands to create digital solutions for today's complex challenges and tomorrow's opportunities. With uncompromising standards for technical and domain expertise, we deliver innovative and strategic solutions in Strategy, Analytics, Digital Engineering, Cloud, Data & AI, Experience Design, and Marketing. Our Co-Innovation methodology is a unique engagement model designed to align interests and accelerate value creation. Our clients worldwide benefit from the skills and expertise of over 4,000+ expert team members across the Americas, APAC, and EMEA. By partnering with leading technology providers, we craft transformative digital experiences that enhance customer engagement and drive business success. Bounteous is seeking a talented and motivated Sales Development Representative. This role is critical to building a pipeline by combining strong relationship skills with AI-enabled research, personalization, and outbound outreach. \n Information Security Responsibilities Promote and enforce awareness of key information security practices, including acceptable use of information assets, malware protection, and password security protocols Identify, assess, and report security risks, focusing on how these risks impact the confidentiality, integrity, and availability of information assets Understand and evaluate how data is stored, processed, or transmitted, ensuring compliance with data privacy and protection standards (GDPR, CCPA, etc.) Ensure data protection measures are integrated throughout the information lifecycle to safeguard sensitive information Key Responsibilities Generate demand through targeted outbound communication using email, phone, and social channels, supported by AI-powered prospecting and personalization tools Meet and exceed lead generation and qualification targets Build and nurture relationships with prospective clients, qualifying them for the business development team Nurture marketing-generated leads and convert them into qualified opportunities Conduct deep research on target accounts and individuals using AI-assisted research tools, intent data, and market signals Use CRM and sales automation platforms to manage leads, capture insights, and personalize outreach at scale Collaborate closely with marketing, technology, and business development teams to align messaging and outreach strategies Confidently host introductory presentations and solution overviews Preferred Qualifications One or more years of B2B outbound prospecting experience preferred Comfort engaging with C-suite and senior leaders, including CMOs, CIOs, and CTOs Experience prospecting into Fortune 1000 organizations Strong written and verbal communication skills Strong analytical and research skills Ability to learn new tools and concepts quickly, including AI-driven sales and research platforms Must be capable of self-guided learning and problem-solving in a fast-paced environment Experience working in a fully remote environment is preferred, but not required Familiarity with tools such as Salesforce, Salesloft, LinkedIn Sales Navigator, and ZoomInfo is preferred but not required \n $60,000 - $80,000 a year The range listed reflects the base salary for this role. Individual pay is determined by many factors, including experience, relevant education or training, and organizational needs. The mid-range to maximum of the salary range is generally reserved for individuals who are highly experienced in the role. This position is also eligible to participate in Bounteous' Business Development Commission plan, with details provided during the interview process. \n We invite you to stay connected with us by subscribing to our monthly job openings alert here . Bounteous is proud to be an equal opportunity employer. Bounteous does not discriminate on the basis of race, religion, color, sex, gender identity, sexual orientation, age, physical or mental disability, national origin, veteran status, or any other status protected under federal, state, or local law. Bounteous is willing to sponsor eligible candidates for employment visas. #BI-Remote #LI-Remote","['security', 'consultancy', 'technical', 'education', 'lead', 'senior', 'sales', 'digital transformation consultancy', 'transformation consultancy dedicated', 'create digital solutions', 'digital transformation', 'create digital', 'transformative digital experiences', 'transformation consultancy', 'consultancy dedicated', 'ambitious brands', 'brands to create']"
1129630,LangChain,Account Executive Ohio,,https://remoteOK.com/remote-jobs/remote-account-executive-ohio-langchain-1129630,"About LangChain At LangChain, our mission is to make intelligent agents ubiquitous. We provide the agent engineering platform and open source frameworks developers need to ship reliable agents fast. Our open source frameworks, LangChain and LangGraph, see over 90+ million downloads per month and help developers build agents with speed and granular control. LangSmith offers observability, evaluation, and deployment for rapid iteration, enabling teams to transform LLM systems into dependable production experiences. LangChain is trusted by millions of developers worldwide and powers AI teams at companies like Replit, Clay, Cloudflare, Harvey, Rippling, Vanta, Workday, and more. About the role: Location: Hiring in Ohio We're looking for an experienced Account Executive to join our growing GTM team and drive the next wave of growth at LangChain. In this role, you'll own the full sales cycle helping technical teams at cutting-edge enterprise companies discover, evaluate, and adopt LangChain's products. This is a high-impact, high-visibility role where you'll collaborate closely with engineering, product, and customer success teams to shape how GenAI is adopted across different domains. If you're a relationship-driven seller who thrives in fast-paced, unstructured environments and wants to be part of building the go-to-market motion from the ground up, we'd love to hear from you. What You'll Do: Own and manage the full sales cycle, from lead stage to close with a strong bias for follow-up and follow-through Act as a trusted advisor to prospects and customers, learning their needs and demonstrating how our products can solve real problems Drive proof-of-concept efforts, working with sales engineers and product experts to demonstrate tangible value Stay on top of product updates and industry trends to educate customers and shape the conversation around GenAI adoption Build long-term customer relationships and support post-sale success in partnership with our deployment and support teams Negotiate pricing and deal terms and work with legal to redline contracts Bring customer insights back to product and engineering teams to inform the future roadmap and improve the user experience Help define and iterate on our sales playbook - your input will help shape our go to market strategies How to be successful in this role: 5+ years of experience selling complex software to enterprise customers A relationship builder that garners trust quickly and approaches sales with empathy and curiosity Excellent communication and storytelling skills Technical acumen with the ability to establish credibility with technical decision makers. You thrive in fast-paced start-up environments and are energized by impact - you want to help evolve the playbook, not just follow one Driven and solutions-oriented; you know how to navigate roadblocks and keep deals moving forward Passionate about generative AI and excited to help customers navigate a rapidly evolving industry Compensation & Benefits: We offer competitive compensation that includes base salary, meaningful equity, and benefits such as health and dental coverage, flexible vacation, a 401(k) plan, and life insurance. Actual compensation will vary based on role, level, and location. For team members in the EU and UK, we provide locally competitive benefits aligned with regional norms and regulations. Annual salary range:$300,000 - 350,000 USD","['technical', 'support', 'software', 'growth', 'lead', 'legal', 'sales', 'go', 'health', 'engineering', 'executive', 'intelligent agents ubiquitous', 'make intelligent agents', 'open source frameworks', 'developers build agents', 'make intelligent', 'agents ubiquitous', 'intelligent agents', 'source frameworks developers', 'teams', 'LangChain']"
1129629,Acebet.com,Senior Marketing Manager Paid Ads,,https://remoteOK.com/remote-jobs/remote-senior-marketing-manager-paid-ads-acebet-com-1129629,"Role: We're hiring a Senior Marketing Manager - Paid Ads.Â Highly Competitive Salary: - $100k-$500k USD yearly.Â - Equity and large upside based on performance is available and negotiable. Based on ROAS and perceived future leverage. What You'll Do: - Own the full funnel (TOF/MOF/BOF) across all paid ads platforms - Find the arbitrage opportunities - Such as Rumble ads, the push/pop networks, the weird corners of the internet where CPMs are still cheap - Turn ""we don't have a creative"" into ""we have 47 variations in testing"" - Plan and outline video and static creative that makes people stop scrolling and start clicking - Manage a team of editors who will execute your unhinged creative visions - Make numbers go up Candidate Requirements: - 8+ hours daily in ad dashboards and scrolling to finds creatives (you check Meta Ads Manager before your texts) Preferred Skillsets: - Lucky - Has lost at least $10k of someone else's money learning what doesn't work - Can explain the difference between broad and lookalike targeting to a child or a CEO - Meta, TikTok, Google SEM/DV360, Snapchat, Pinterest - you've bled budget on all of them - Knows what push/pop ads are and isn't scared - Has opinions about landing page load times - Can spot a winning hook in the first 0.3 seconds - Comfortable with platforms that don't have ""established best practices"" yet - Experience scaling something from $0 to ""we need to talk about our credit limit"" - If you've ever made a UGC-style ad that outperformed a $50k production, mention it - Willing to test on platforms your friends have never heard of Location: Remote - Anywhere in US/EU/Others feel free to apply Banned locations: Agencies If you're unsure whether you're qualified, that's a good sign, apply. zach@acebet.com or @zachsidwell on TG","['marketing', 'Highly Competitive Salary', 'Ads.Â Highly Competitive', 'Senior Marketing Manager', 'Paid Ads.Â Highly', 'Competitive Salary', 'large upside based', 'Senior Marketing', 'Highly Competitive', 'USD yearly.Â', 'Equity and large']"
1129628,Beyond Finance,Client Retention Specialist,,https://remoteOK.com/remote-jobs/remote-client-retention-specialist-beyond-finance-1129628,"At Beyond Finance, we've made it our mission to help everyday Americans escape the endless cycle of crippling debt and step into a brighter financial future. Through compassionate, individualized care, a culture focused on compliance and ethics, supportive user-centric technology, and customized financial solutions, we've helped over 1 million clients on their path to a brighter future.

While we're proud of what we've already accomplished, we're searching for new collaborators to help us get to the next level! If you're looking to join a forward-thinking, rapidly growing organization with helping people as its number one goal, we want to hear from you.

About The Role

Our Customer Success Team serves as the primary point of contact for valued customers enrolled in Beyond Finance's financial hardship programs. Our Retention Specialists play a critical role in ensuring the continued loyalty of our Beyond customer base. As a Retention Specialist, your primary responsibility will be to educate and assist clients who are facing financial hardship and exploring options to become debt-free. You will play a crucial role in retaining clients within the Beyond Finance financial hardship debt program. In this position, you will interact with clients primarily through inbound phone calls and be responsible for deescalating upset clients, empathizing with their financial difficulties, and helping them navigate the Beyond Finance program. Their primary focus is on our at-risk customers who are struggling with the use and/or value of their enrolled program, requiring creative problem solving to help them better realize and understand the value of their decision.

Key Responsibilities:

Educate Clients: Provide comprehensive information about the Beyond Finance financial hardship de","['financial', 'finance', 'non tech', 'everyday Americans escape', 'everyday Americans', 'Americans escape', 'Finance financial hardship', 'Finance financial', 'brighter financial future', 'Finance', 'escape the endless', 'endless cycle', 'cycle of crippling']"
1129627,Interactive Brokers,Social Media Manager,"Greenwich, CT",https://remoteOK.com/remote-jobs/remote-social-media-manager-interactive-brokers-1129627,"Company Overview Interactive Brokers Group, Inc. (Nasdaq: IBKR) is a global financial services company headquartered in Greenwich, CT, USA, with offices in over 15 countries. We have been at the forefront of financial innovation for over four decades, known for our cutting-edge technology and client commitment. IBKR affiliates provide global electronic brokerage services around the clock on stocks, options, futures, currencies, bonds, and funds to clients in over 200 countries and territories. We serve individual investors and institutions, including financial advisors, hedge funds and introducing brokers. Our advanced technology, competitive pricing, and global market help our clients to make the most of their investments. Barron's has recognized Interactive Brokers as the #1 online broker for six consecutive years. Join our dynamic, multi-national team and be a part of a company that simplifies and enhances financial opportunities using state-of-the-art technology. This is Hybrid role (3 days in office /2 days remote) About your Team: We're looking for a social-first thinker and creator to elevate IBKR's presence across social platforms. This role is about building relevance, engagement, and connection ' creating content people actually want to watch, share, and follow, while supporting long-term growth and acquisition. You'll be close to our users, plugged into culture, and empowered to move quickly ' partnering with creative, media, and creators to make IBKR feel modern, human, and worth following. What will be your responsibilities within IBKR: Own IBKR's day-to-day social presence with a user-first, platform-native mindset Create and publish engaging social content, with a strong focus on short-form video Develop a social-first content st","['manager', 'growth', 'financial', 'content', 'Company Overview Interactive', 'Interactive Brokers Group', 'Overview Interactive Brokers', 'Overview Interactive', 'Company Overview', 'Brokers Group', 'Interactive Brokers', 'IBKR', 'financial services company', 'Group']"
1129626,Tailscale,Security Infrastructure Engineer,,https://remoteOK.com/remote-jobs/remote-security-infrastructure-engineer-tailscale-1129626,"About Tailscale Tailscale is building the new Internet by delivering software that makes it easy to securely interconnect people and their devices, no matter where they are. From hobbyists to multinational corporations, teams of every size use Tailscale each day to protect their networks, share access to internal tools, and more. We're building a future for the Internet that's easy, sensible, and safe, like it used to be. Founded in 2019 and fully distributed, we're backed by Accel, CRV, Insight, Heavybit, and Uncork Capital. Job Description We're seeking a talented software engineer, specializing in security and infrastructure, to help grow our product security team. We're looking for people who can move Tailscale forward while making it safer to use. The abilities to think on your feet, collaborate with highly technical teams, and be comfortable working asynchronously are essential. Key Responsibilities Design and build security controls across diverse layers (e.g., cloud platforms, OS, Kubernetes, networks, CI/CD) to defend against sophisticated adversaries and insider threats. Improve the security properties of Tailscale by identifying opportunities for security and privacy features, bug fixes, defense-in-depth, and implementing them across our codebase. Audit Tailscale infrastructure for technical security weaknesses, identifying mitigations or solutions, and driving them towards resolution. Support engineering decisions with threat modeling and security analysis and expertise. You will spend 25-50% of your time in this role writing software vs purely operational or governance security responsibilities. What We Are Looking For Technical Expertise in the security of cloud platforms (e.g., AWS), especially securing multi-cloud networks and infrastructure, and designing cloud agnostic systems Familiarity with container security, orchestration security, and authentication/authorization Familiarity with internet/web security fundamentals: WAF's, TLS, PKI, DNS security, etc. Proficiency developing in at least one programming language (Tailscale uses Go) and Infrastructure as Code tooling (e.g. Terraform, Ansible) Prior experience in a safety-related technical role, e.g.: infrastructure security security operations threat modeling and prioritization digital forensics and incident response Knowledge of operating system internals and security mechanisms Knowledge of common networking protocols Act as a Subject Matter Expert during security incidents, focusing on infrastructure-level containment and remediation Team Fit Ability to give and process constructive feedback Ability to work independently and collaboratively Flexibility to adjust to the dynamic nature of a startup Take a risk-based","['security', 'system', 'technical', 'software', 'code', 'cloud', 'operational', 'engineer', 'engineering', 'securely interconnect people', 'security', 'Tailscale', 'securely interconnect', 'Internet', 'infrastructure', 'Team Fit Ability', 'Tailscale infrastructure', 'delivering software', 'interconnect people']"
1129625,Caylent,Senior Account Executive,Texas,https://remoteOK.com/remote-jobs/remote-senior-account-executive-caylent-1129625,"Caylent is a cloud native services company that helps organizations bring the best out of their people and technology using Amazon Web Services (AWS). We provide a full-range of AWS services including workload migrations and modernization, cloud native application development, DevOps, data engineering, security and compliance, and everything in between.

At Caylent, our people always come first.  We are a global company and operate fully remote with employees in Canada, the United States, and Latin America. We celebrate the culture of each of our team members and foster a community of technological curiosity. Come talk to us to learn more about what it means to be a Caylien!

Your Assignment 

'¢ Communicate via cold calls/emails/social media/in-person meetings with SME prospects. 
'¢ Manage and nurture relationships with AWS and Clients
'¢ Drive net new customer acquisition and scale existing client base
'¢ Design, build, and test new outreach and nurture campaigns. 
'¢ Coordinate closely with content, marketing, and lead generation providers. 
'¢ Drive revenue by winning new services business and/or expand existing engagements. 
'¢ Attend cloud workshops and training to boost specific skills and possible certifications around cloud, Kubernetes, and DevOps. 
'¢ Engage with AWS, and other partners at the tactical and strategic level.

Your Qualifications 

'¢ 5+ years of B2B sales experience selling managed cloud services and/or DevOps consulting. 
'¢ Experience selling AWS, and related services is highly desired. 
'¢ Great verbal communication and presentation skills. 
'¢ Assist with creating proposals & SOWs
'¢ Negotiate contracts, deliverables and price. 
'¢ Enthusiasm to work in a startup environment and ability to be cross-functional. 
'¢ Possess natural curiosity and excitement to learn new technology, sell and succeed as an individual and as a team. 
'¢ Proven track record of sourcing and closing $250K+ ARR deals successfully.
'¢ Ability to travel 10-25% of the time. 
'¢ Technical Background in DevOps or Cloud is preferred.","['amazon', 'security', 'training', 'technical', 'test', 'web', 'travel', 'devops', 'cloud', 'lead', 'senior', 'sales', 'executive', 'Amazon Web Services', 'Amazon Web', 'Web Services', 'cloud native services', 'native services company', 'organizations bring', 'cloud native application', 'cloud native', 'AWS services including', 'native application development']"
1129624,,Staff Security Engineer,"San Francisco, CA",https://remoteOK.com/remote-jobs/remote-staff-security-engineer-1129624,"At Scale, our Security Architecture team builds the foundations that allow engineers to ship fast without compromising security. From securing modern TypeScript services and cloud infrastructure to enabling safe adoption of AI-driven systems, our work shapes how products are designed, deployed, and operated across the company. We are looking for a Staff Security Engineer to help define and build the 'paved road' for secure development at Scale.

As a Staff Security Engineer, you will operate as a builder first ' roughly 60% software engineering and 40% security. You'll partner deeply with product, platform, and infrastructure teams to design secure architectures, build shared primitives, and influence how engineering teams work end-to-end. This role requires strong production software engineering DNA, architectural judgment, and the ability to lead through influence in a fast-moving, high-impact environment.

### You will:
- Design and build secure application and infrastructure foundations that engineering teams use by default.
- Partner with product and engineering teams across the full SDLC, from RFC and architecture reviews through implementation, launch, and long-term maintenance.
- Conduct deep architecture, design, and code reviews, identifying systemic risks beyond individual vulnerabilities.
- Build and maintain secure cloud and CI/CD foundations using Infrastructure as Code.
- Act as a technical advisor to engineering teams, helping them ship secure, maintainable, production-grade systems.
- Serve as a technical point of contact during high-impact security events, contributing engineering and operational leadership.
- Influence security st","['security', 'design', 'technical', 'software', 'code', 'cloud', 'typescript', 'lead', 'operational', 'engineer', 'engineering', 'digital nomad', 'Staff Security Engineer', 'Security Engineer', 'Staff Security', 'Security', 'fast without compromising', 'engineering teams', 'engineering', 'compromising security', 'Security Architecture team', 'Scale']"
1129623,"NeuraFlash, Part of Accenture",AWS Technical Architect,United States,https://remoteOK.com/remote-jobs/remote-aws-technical-architect-neuraflash-part-of-accenture-1129623,"Why NeuraFlash, Part of Accenture:

At NeuraFlash, Part of Accenture, we are redefining the future of business through the power of AI and groundbreaking technologies like Agentforce. As a trusted leader in AI, Amazon, and Salesforce innovation, we craft intelligent solutions'integrating Salesforce Einstein, Service Cloud Voice, Amazon Connect, Agentforce and more'to revolutionize workflows, elevate customer experiences, and deliver tangible results. From conversational AI to predictive analytics, we empower organizations to stay ahead in an ever-evolving digital landscape with cutting-edge, tailored strategies.

We are proud to be creating the future of generative AI and AI agents. Salesforce has launched Agentforce, and NeuraFlash, Part of Accenture, was selected as the only partner for the private beta prior to launch. Post-launch, we've earned the distinction of being Salesforce's #1 partner for Agentforce, reinforcing our role as pioneers in this transformative space.

Be part of the NeuraFlash, Part of Accenture journey and help shape the next wave of AI-powered transformation. Here, you'll collaborate with trailblazing experts who are passionate about pushing boundaries and leveraging technologies like Agentforce to create impactful customer outcomes. Whether you're developing advanced AI-powered bots, streamlining business operations, or building solutions using the latest generative AI technologies, your work will drive innovation at scale. If you're ready to make your mark in the AI space, NeuraFlash, Part of Accenture is the place for you.

AS AN AWS TECHNICAL ARCHITECT, YOU WILL HAVE THE OPPORTUNITY TO: 

'¢ Ensure customer success in building and launching Amazon Connect solutions for NeuraFlash customers
'¢ Conduct technology assessment and audits to identify the need (from an ROI and Outcomes perspective) to move to CCaaS AWS Connect Platform, improving agent experience and productivity
'¢ Facilitate business process reviews to identify customer requirements and processes
'¢ Educate customers on the value proposition of AWS, and","['architect', 'amazon', 'salesforce', 'technical', 'cloud', 'leader', 'Service Cloud Voice', 'Part of Accenture', 'integrating Salesforce Einstein', 'Part', 'Service Cloud', 'Cloud Voice', 'Accenture', 'Amazon Connect', 'Agentforce', 'Salesforce Einstein']"
1129622,Global Elite Texas,Seeking Professionals for a New Approach an Old Industry,"Jacksonville, Florida",https://remoteOK.com/remote-jobs/remote-seeking-professionals-for-a-new-approach-an-old-industry-global-elite-texas-1129622,"Experience in our industry is not required as we have industry-leading training and support to provide you the tools to be successful and achieve your professional and personal goals. In 2020, we transitioned to 100% virtual. Through providing personalized benefits solutions, you'll be the architect of your client's security tomorrow. In this role, you can expect to: '¢ Converse virtually with clients, weaving financial strategies that empower. '¢ Cultivate client bonds that stand the test of time. '¢ Ride the crest of industry trends, fortifying your knowledge. '¢ Work alongside a dynamic remote team, where collaboration is the heartbeat of success. What We Offer: '¢ Work virtually, from anywhere '¢ Comprehensive training provided '¢ A fun, energetic, and positive team environment '¢ Rapid career growth and advancement opportunities '¢ Weekly pay Responsibilities: '¢ Calling and receiving calls from clients '¢ Scheduling appointments with clients who request our benefits '¢ Presenting and explaining insurance products and benefits packages virtually '¢ Completing applications for insurance products '¢ Attending ongoing, optional training sessions *All interviews will be conducted via Zoom video conferencing \n \n","['security', 'training', 'architect', 'support', 'test', 'growth', 'financial', 'video', 'personal goals', 'support to provide', 'successful and achieve', 'achieve your professional', 'professional and personal', 'industry-leading training', 'Experience', 'goals', 'clients', 'training']"
1129621,DoiT,Senior Software Engineer SELECT by DoiT,,https://remoteOK.com/remote-jobs/remote-senior-software-engineer-select-by-doit-doit-1129621,"Location DoiT is a fully remote organization. This role is based remotely as a full-time employee in America timezones. Ideal locations for this role are Canada, Mexico or Colombia. Also open to considering candidates based in the United States. Who We Are DoiT is a global technology company that works with cloud-driven organizations to leverage the cloud to drive business growth and innovation. We combine data, technology, and human expertise to ensure our customers operate in a well-architected and scalable state - from planning to production. Delivering DoiT Cloud Intelligence, the only solution that integrates advanced technology with human intelligence, we help our customers solve complex multicloud problems and drive efficiency. With decades of multicloud experience, we have specializations in Kubernetes, GenAI, CloudOps, and more. An award-winning strategic partner of AWS, Google Cloud, and Microsoft Azure, we work alongside more than 4,000 customers worldwide. About SELECT by DoiT Founded in 2022, SELECT was born out of our desire for a product to find opportunities to optimize and make managing cloud data costs easier. After a period of research and consultation with other practitioners, we learned we weren't alone in wanting such a thing, so we set about building SELECT. Skipping forward to today, SELECT has over 200 customers, with a product built by a super-motivated, lean team talking to and shipping new features for our customers every single week. SELECT was acquired","['software', 'growth', 'cloud', 'microsoft', 'senior', 'engineer', 'full-time', 'fully remote organization', 'fully remote', 'Mexico or Colombia', 'SELECT', 'customers', 'America timezones', 'remote organization', 'cloud', 'employee in America', 'DoiT']"
1129620,Inspiren,Staff Embedded Systems Engineer,,https://remoteOK.com/remote-jobs/remote-staff-embedded-systems-engineer-inspiren-1129620,"About Inspiren Inspiren offers the most complete and connected ecosystem in senior living. Founded by Michael Wang, a former Green Beret turned cardiothoracic nurse, Inspiren proves that compassionate care and technology can coexist - bringing peace of mind to residents, families, and staff. Our integrated solutions seamlessly fit into existing workflows, capturing everything happening within a community. Backed by nurse specialists and powerful analytics, we provide the data operators need to make informed clinical and operational decisions - driving efficiency, profitability, and better care outcomes. About the Role We are seeking a high-caliber Staff Embedded Systems Engineer with a specialization in the System-on-Chip (SoC) landscape. You aren't just a firmware developer; you are an architect of hardware-software integration who understands the nuances, pitfalls, and hidden costs of different silicon ecosystems. As our SoC Expert, you will be the primary technical authority for evaluating and abstracting our software stack across various silicon platforms and will guide our product roadmap by leveraging your deep-seated opinions on vendor ecosystems, toolchains, and Board Support Packages (BSPs). What You'll Do Lead Silicon Strategy & Selection : Lead the evaluation of application processors for next-generation products. Compare performance, power, thermals, and long-term support (LTS) across vendors like Qualcomm, TI, MediaTek, Rockchip, and Analog Devices and provide honest assessments of vendor offerings. You should be able to articulate why one vendor's SDK is superior for our specific use case, or why another's documentation makes them a risky choice. Lead Migration and Porting effort : Design, develop and maintain hardware abstraction layers (HALs) that minimize vendor lock-in, streamline future platform pivots, and enable the migration of existing applications and drivers from one vendor's BSP to another (e.g. porting a product from a MediaTek Genio base to a Qualcomm Snapdragon platform). H","['embedded', 'architect', 'technical', 'support', 'software', 'strategy', 'lead', 'senior', 'operational', 'engineer', 'Inspiren Inspiren offers', 'Inspiren Inspiren', 'Green Beret turned', 'senior living', 'complete and connected', 'Michael Wang', 'Green Beret', 'Beret turned cardiothoracic', 'Staff Embedded Systems', 'Inspiren proves']"
